Week,Time,Away,Home,Away_Score,Home_Score,Diff,Tm_away,wins_away,losses_away,ties_away,wlp_away,PF_away,PA_away,PD_x_away,MoV_away,SoS_away,SRS_away,OSRS_away,DSRS_away,Rk_x_Off_away,Yds_tot_Off_away,Ply_Off_away,Y/P_Off_away,TO_Off_away,FL_Off_away,1stD_tot_Off_away,1stD_Pss_Off_away,1stD_Rsh_Off_away,Pen_Off_away,Yds_Pny_Off_away,1stPy_Off_away,Sc%_Off_away,TO%_Off_away,EXP_Off_away,Rk_Pss_Off_away,G_Pss_Off_away,Cmp_Off_away,Att_Pss_Off_away,Cmp%_Off_away,Yds_Pss_Off_away,TD_Pss_Off_away,TD%_Off_away,Int_Off_away,Int%_Off_away,Lng_Pss_away,Y/A_Pss_Off_away,AY/A_Off_away,Y/C_Off_away,Y/G_Pss_Off_away,Rate_Off_away,Sk_Off_away,Yds.1_Off_away,Sk%_Off_away,NY/A_Off_away,ANY/A_Off_away,4QC_away,GWD_away,EXP_Pss_Off_away,Rk_Rsh_Off_away,G_Rsh_Off_away,Att_Rsh_Off_away,Yds_Rsh_Off_away,TD_Rsh_Off_away,Lng_Rsh_away,Y/A_Rsh_Off_away,Y/G_Rsh_Off_away,Fmb_away,EXP_Rsh_Off_away,Rk_y_Off_away,G_Off_away,RshTD_Off_away,RecTD_Off_away,PR TD_Off_away,KR TD_Off_away,FblTD_Off_away,IntTD_Off_away,OthTD_Off_away,AllTD_Off_away,2PM_Off_away,2PA_Off_away,D2P_Off_away,XPM_Off_away,XPA_Off_away,FGM_Off_away,FGA_Off_away,Sfty_Off_away,Pts_Off_away,Pts/G_Off_away,Rk_x_Def_away,Yds_tot_Def_away,Ply_Def_away,Y/P_Def_away,TO_Def_away,FL_Def_away,1stD_tot_Def_away,1stD_Pss_Def_away,1stD_Rsh_Def_away,Pen_Def_away,Yds_Pny_Def_away,1stPy_Def_away,Sc%_Def_away,TO%_Def_away,EXP_Def_away,Rk_Pss_Def_away,G_Pss_Def_away,Cmp_Def_away,Att_Pss_Def_away,Cmp%_Def_away,Yds_Pss_Def_away,TD_Pss_Def_away,TD%_Def_away,Int_Def_away,PD_y_away,Int%_Def_away,Y/A_Pss_Def_away,AY/A_Def_away,Y/C_Def_away,Y/G_Pss_Def_away,Rate_Def_away,Sk_Def_away,Yds.1_Def_away,QBHits_away,TFL_away,Sk%_Def_away,NY/A_Def_away,ANY/A_Def_away,EXP_Pss_Def_away,Rk_Rsh_Def_away,G_Rsh_Def_away,Att_Rsh_Def_away,Yds_Rsh_Def_away,TD_Rsh_Def_away,Y/A_Rsh_Def_away,Y/G_Rsh_Def_away,EXP_Rsh_Def_away,Rk_y_Def_away,G_Def_away,RshTD_Def_away,RecTD_Def_away,PR TD_Def_away,KR TD_Def_away,FblTD_Def_away,IntTD_Def_away,OthTD_Def_away,AllTD_Def_away,2PM_Def_away,2PA_Def_away,XPM_Def_away,XPA_Def_away,FGM_Def_away,FGA_Def_away,Sfty_Def_away,Pts_Def_away,Pts/G_Def_away,Tm_home,wins_home,losses_home,ties_home,wlp_home,PF_home,PA_home,PD_x_home,MoV_home,SoS_home,SRS_home,OSRS_home,DSRS_home,Rk_x_Off_home,Yds_tot_Off_home,Ply_Off_home,Y/P_Off_home,TO_Off_home,FL_Off_home,1stD_tot_Off_home,1stD_Pss_Off_home,1stD_Rsh_Off_home,Pen_Off_home,Yds_Pny_Off_home,1stPy_Off_home,Sc%_Off_home,TO%_Off_home,EXP_Off_home,Rk_Pss_Off_home,G_Pss_Off_home,Cmp_Off_home,Att_Pss_Off_home,Cmp%_Off_home,Yds_Pss_Off_home,TD_Pss_Off_home,TD%_Off_home,Int_Off_home,Int%_Off_home,Lng_Pss_home,Y/A_Pss_Off_home,AY/A_Off_home,Y/C_Off_home,Y/G_Pss_Off_home,Rate_Off_home,Sk_Off_home,Yds.1_Off_home,Sk%_Off_home,NY/A_Off_home,ANY/A_Off_home,4QC_home,GWD_home,EXP_Pss_Off_home,Rk_Rsh_Off_home,G_Rsh_Off_home,Att_Rsh_Off_home,Yds_Rsh_Off_home,TD_Rsh_Off_home,Lng_Rsh_home,Y/A_Rsh_Off_home,Y/G_Rsh_Off_home,Fmb_home,EXP_Rsh_Off_home,Rk_y_Off_home,G_Off_home,RshTD_Off_home,RecTD_Off_home,PR TD_Off_home,KR TD_Off_home,FblTD_Off_home,IntTD_Off_home,OthTD_Off_home,AllTD_Off_home,2PM_Off_home,2PA_Off_home,D2P_Off_home,XPM_Off_home,XPA_Off_home,FGM_Off_home,FGA_Off_home,Sfty_Off_home,Pts_Off_home,Pts/G_Off_home,Rk_x_Def_home,Yds_tot_Def_home,Ply_Def_home,Y/P_Def_home,TO_Def_home,FL_Def_home,1stD_tot_Def_home,1stD_Pss_Def_home,1stD_Rsh_Def_home,Pen_Def_home,Yds_Pny_Def_home,1stPy_Def_home,Sc%_Def_home,TO%_Def_home,EXP_Def_home,Rk_Pss_Def_home,G_Pss_Def_home,Cmp_Def_home,Att_Pss_Def_home,Cmp%_Def_home,Yds_Pss_Def_home,TD_Pss_Def_home,TD%_Def_home,Int_Def_home,PD_y_home,Int%_Def_home,Y/A_Pss_Def_home,AY/A_Def_home,Y/C_Def_home,Y/G_Pss_Def_home,Rate_Def_home,Sk_Def_home,Yds.1_Def_home,QBHits_home,TFL_home,Sk%_Def_home,NY/A_Def_home,ANY/A_Def_home,EXP_Pss_Def_home,Rk_Rsh_Def_home,G_Rsh_Def_home,Att_Rsh_Def_home,Yds_Rsh_Def_home,TD_Rsh_Def_home,Y/A_Rsh_Def_home,Y/G_Rsh_Def_home,EXP_Rsh_Def_home,Rk_y_Def_home,G_Def_home,RshTD_Def_home,RecTD_Def_home,PR TD_Def_home,KR TD_Def_home,FblTD_Def_home,IntTD_Def_home,OthTD_Def_home,AllTD_Def_home,2PM_Def_home,2PA_Def_home,XPM_Def_home,XPA_Def_home,FGM_Def_home,FGA_Def_home,Sfty_Def_home,Pts_Def_home,Pts/G_Def_home
17,4:25 PM,Seattle Seahawks_2016,San Francisco 49ers_2016,25,23,-2,Seattle Seahawks_2016,10,5,1,0.656,354,292,62,3.9,-1.7,2.1,-2.4,4.5,18,5715,1012,5.6,18,6,313,203,85,117,970,25,37.3,9.7,-11.48,10,16,368,567,64.9,4124,23,4.1,12,2.1,59,7.8,7.7,12,257.8,93.4,42,298,6.9,6.8,6.6,4,3,61.78,25,16,403,1591,13,75,3.9,99.4,22,-59.8,3,16,13,23,0,0,1,0,0,37,1,2,0,29,35,33,37,1,354,22.1,3,5099,1020,5,19,8,307,180,94,103,925,33,28.3,10.3,69.7,8,16,331,537,61.6,3612,16,3,11,70,2,7.2,6.9,11.7,225.8,85,42,272,104,77,7.3,6.2,5.9,-47.24,7,16,441,1487,16,3.4,92.9,101.38,3,16,16,16,0,0,0,0,0,32,3,4,29,29,19,27,1,292,18.3,San Francisco 49ers_2016,2,14,0,0.125,309,480,-171,-10.7,-0.5,-11.2,-3.7,-7.5,27,4930,996,4.9,25,15,287,152,116,99,831,19,27.4,10.7,-75.71,32,16,287,491,58.5,2911,21,4.3,10,2,75,6.4,6.4,11,181.9,83.4,47,255,8.7,5.4,5.4,1,1,-37.65,4,16,458,2019,15,47,4.4,126.2,29,-28.65,32,16,15,21,0,0,0,0,0,36,2,2,0,33,34,18,21,1,309,19.3,32,6502,1102,5.9,20,10,358,187,140,93,780,31,41.4,9.4,-52.22,14,16,322,521,61.8,3848,30,5.8,10,73,1.9,7.7,8,12.5,240.5,96.9,33,165,80,69,6,6.9,7.2,-80.42,32,16,548,2654,25,4.8,165.9,21.49,32,16,25,30,0,0,1,0,0,56,1,1,51,54,29,32,2,480,30
17,8:30 PM,Green Bay Packers_2016,Detroit Lions_2016,31,24,-7,Green Bay Packers_2016,10,6,0,0.625,432,388,44,2.8,0.1,2.8,4.9,-2,4,5900,1029,5.7,17,9,349,222,91,100,827,36,43.8,9.1,115.16,7,16,403,620,65,4199,40,6.5,8,1.3,60,7.2,7.9,11,262.4,102.3,35,246,5.3,6.4,7.1,0,2,179.05,20,16,374,1701,11,61,4.5,106.3,21,-50.04,21,16,11,40,0,0,0,0,0,51,2,4,0,44,47,26,30,0,432,27,21,5823,987,5.9,25,8,329,227,80,109,964,22,41,13.9,-29.27,31,16,370,571,64.8,4308,32,5.6,17,88,3,8.1,7.8,12.4,269.3,95.9,40,295,88,82,6.5,7.1,6.8,-94.43,8,16,376,1515,11,4,94.7,49.72,21,16,11,32,0,1,1,0,0,45,0,5,37,40,27,29,0,388,24.3,Detroit Lions_2016,9,7,0,0.563,346,358,-12,-0.8,-0.6,-1.4,-1.3,-0.1,20,5421,981,5.5,15,5,329,217,76,100,861,36,41,9,30.86,11,16,388,594,65.3,4111,24,4,10,1.7,73,7.3,7.3,11.2,256.9,93.3,37,216,5.9,6.5,6.6,8,8,76.12,30,16,350,1310,9,42,3.7,81.9,9,-36.94,13,16,9,24,2,0,0,1,0,36,1,2,0,31,33,31,36,2,346,21.6,13,5676,964,5.9,14,4,333,206,99,122,979,28,39.4,8.8,-88,19,16,399,549,72.7,3975,33,6,10,63,1.8,7.5,7.9,10.4,248.4,106.5,26,161,70,62,4.5,6.9,7.3,-153.39,18,16,389,1701,8,4.4,106.3,45.4,13,16,8,33,0,0,0,1,0,42,2,3,36,39,22,26,0,358,22.4
WildCard,4:35 PM,Oakland Raiders_2016,Houston Texans_2016,14,27,13,Oakland Raiders_2016,12,4,0,0.75,416,385,31,1.9,1.3,3.3,3.5,-0.3,7,5973,1048,5.7,14,7,333,198,98,147,1247,37,38.7,7.2,-24.48,13,16,379,596,63.6,4051,29,4.9,7,1.2,75,6.9,7.4,10.9,253.2,95.3,18,86,2.9,6.6,7,7,7,63.9,6,16,434,1922,17,75,4.4,120.1,17,-70.84,20,16,17,29,0,0,0,1,0,47,5,7,0,37,39,29,35,0,416,26,20,6001,987,6.1,30,14,318,188,94,115,1062,36,35.3,14.2,-28.15,24,16,328,541,60.6,4120,27,5,16,73,3,7.9,7.6,13,257.5,89.8,25,147,80,49,4.4,7.3,7,-83.64,23,16,421,1881,18,4.5,117.6,30.15,20,16,18,27,1,0,0,0,0,46,4,7,35,39,22,26,0,385,24.1,Houston Texans_2016,9,7,0,0.563,279,328,-49,-3.1,0.4,-2.6,-5.3,2.7,28,5035,1071,4.7,24,8,305,173,102,87,868,30,31.4,11.4,-102.3,29,16,347,583,59.5,3176,15,2.6,16,2.7,53,5.9,5.1,9.9,198.5,73.3,32,242,5.2,5.2,4.5,4,4,-28.35,8,16,456,1859,8,45,4.1,116.2,20,-68.97,11,16,8,15,1,0,0,1,0,25,0,0,0,22,25,35,41,1,279,17.4,11,4821,950,5.1,17,6,272,157,87,114,949,28,31.7,9.1,88.96,2,16,319,522,61.1,3226,20,3.8,11,70,2.1,6.6,6.4,10.7,201.6,84.3,31,198,89,68,5.6,5.8,5.7,7.3,12,16,397,1595,13,4,99.7,71.11,11,16,13,20,1,1,1,0,0,36,1,1,35,35,25,29,0,328,20.5
WildCard,8:15 PM,Detroit Lions_2016,Seattle Seahawks_2016,6,26,20,Detroit Lions_2016,9,7,0,0.563,346,358,-12,-0.8,-0.6,-1.4,-1.3,-0.1,20,5421,981,5.5,15,5,329,217,76,100,861,36,41,9,30.86,11,16,388,594,65.3,4111,24,4,10,1.7,73,7.3,7.3,11.2,256.9,93.3,37,216,5.9,6.5,6.6,8,8,76.12,30,16,350,1310,9,42,3.7,81.9,9,-36.94,13,16,9,24,2,0,0,1,0,36,1,2,0,31,33,31,36,2,346,21.6,13,5676,964,5.9,14,4,333,206,99,122,979,28,39.4,8.8,-88,19,16,399,549,72.7,3975,33,6,10,63,1.8,7.5,7.9,10.4,248.4,106.5,26,161,70,62,4.5,6.9,7.3,-153.39,18,16,389,1701,8,4.4,106.3,45.4,13,16,8,33,0,0,0,1,0,42,2,3,36,39,22,26,0,358,22.4,Seattle Seahawks_2016,10,5,1,0.656,354,292,62,3.9,-1.7,2.1,-2.4,4.5,18,5715,1012,5.6,18,6,313,203,85,117,970,25,37.3,9.7,-11.48,10,16,368,567,64.9,4124,23,4.1,12,2.1,59,7.8,7.7,12,257.8,93.4,42,298,6.9,6.8,6.6,4,3,61.78,25,16,403,1591,13,75,3.9,99.4,22,-59.8,3,16,13,23,0,0,1,0,0,37,1,2,0,29,35,33,37,1,354,22.1,3,5099,1020,5,19,8,307,180,94,103,925,33,28.3,10.3,69.7,8,16,331,537,61.6,3612,16,3,11,70,2,7.2,6.9,11.7,225.8,85,42,272,104,77,7.3,6.2,5.9,-47.24,7,16,441,1487,16,3.4,92.9,101.38,3,16,16,16,0,0,0,0,0,32,3,4,29,29,19,27,1,292,18.3
WildCard,1:05 PM,Miami Dolphins_2016,Pittsburgh Steelers_2016,12,30,18,Miami Dolphins_2016,10,6,0,0.625,363,380,-17,-1.1,-1.3,-2.4,-0.6,-1.8,17,5324,913,5.8,23,8,278,167,90,125,1142,21,30.7,11.1,-48.39,26,16,316,477,66.2,3500,27,5.7,15,3.1,74,7.8,7.5,11.8,218.8,95.5,30,216,5.9,6.9,6.6,4,5,17.75,9,16,406,1824,14,62,4.5,114,26,-53.07,18,16,14,27,1,1,0,1,1,45,1,2,1,41,42,16,21,0,363,22.7,18,6122,1088,5.6,25,9,349,199,109,109,919,41,35.1,12.9,-16.46,15,16,368,591,62.3,3875,30,5.1,16,75,2.7,6.9,6.7,11.1,242.2,88.5,33,226,96,73,5.3,6.2,6,-39.65,30,16,464,2247,12,4.8,140.4,16.07,18,16,12,30,0,0,0,1,0,43,5,5,34,38,26,35,0,380,23.8,Pittsburgh Steelers_2016,11,5,0,0.688,399,327,72,4.5,0.2,4.7,2.8,2,11,5962,1026,5.8,18,3,336,210,97,112,1068,29,38.5,9.9,-22.48,6,16,381,596,63.9,4202,33,5.5,15,2.5,72,7.3,7.3,11.5,262.6,93.9,21,175,3.4,6.8,6.8,3,3,71.45,14,16,409,1760,13,60,4.3,110,15,-74.26,10,16,13,33,0,0,1,0,0,47,3,9,0,37,37,24,28,1,399,24.9,10,5482,997,5.5,23,10,313,184,95,109,920,34,34.5,11.9,13.12,16,16,381,590,64.6,3882,20,3.4,13,80,2.2,7,6.7,10.9,242.6,87.3,38,259,103,87,6.1,6.2,5.9,-48.15,13,16,369,1600,15,4.3,100,37.36,10,16,15,20,0,0,0,0,1,36,2,4,29,32,26,31,0,327,20.4
WildCard,4:40 PM,New York Giants_2016,Green Bay Packers_2016,13,38,25,New York Giants_2016,11,5,0,0.688,310,284,26,1.6,0.5,2.1,-3.2,5.4,26,5291,1018,5.2,27,11,289,190,73,88,857,26,27.5,13,-74.19,17,16,377,598,63,3879,26,4.3,16,2.7,75,6.7,6.4,10.7,242.4,86,22,148,3.5,6.3,5.9,3,6,0.05,29,16,398,1412,6,25,3.5,88.3,22,-70.14,2,16,6,26,0,0,2,1,1,36,0,1,0,31,35,21,22,0,310,19.4,2,5435,1062,5.1,25,8,298,191,82,104,853,25,29.9,12.2,98.26,23,16,369,630,58.6,4018,15,2.4,17,101,2.7,6.8,6,11.5,251.1,75.8,35,242,85,78,5.3,6,5.3,-1.9,3,16,397,1417,10,3.6,88.6,88.6,2,16,10,15,0,0,0,1,0,26,0,1,24,25,34,40,1,284,17.8,Green Bay Packers_2016,10,6,0,0.625,432,388,44,2.8,0.1,2.8,4.9,-2,4,5900,1029,5.7,17,9,349,222,91,100,827,36,43.8,9.1,115.16,7,16,403,620,65,4199,40,6.5,8,1.3,60,7.2,7.9,11,262.4,102.3,35,246,5.3,6.4,7.1,0,2,179.05,20,16,374,1701,11,61,4.5,106.3,21,-50.04,21,16,11,40,0,0,0,0,0,51,2,4,0,44,47,26,30,0,432,27,21,5823,987,5.9,25,8,329,227,80,109,964,22,41,13.9,-29.27,31,16,370,571,64.8,4308,32,5.6,17,88,3,8.1,7.8,12.4,269.3,95.9,40,295,88,82,6.5,7.1,6.8,-94.43,8,16,376,1515,11,4,94.7,49.72,21,16,11,32,0,1,1,0,0,45,0,5,37,40,27,29,0,388,24.3
Division,4:35 PM,Seattle Seahawks_2016,Atlanta Falcons_2016,20,36,16,Seattle Seahawks_2016,10,5,1,0.656,354,292,62,3.9,-1.7,2.1,-2.4,4.5,18,5715,1012,5.6,18,6,313,203,85,117,970,25,37.3,9.7,-11.48,10,16,368,567,64.9,4124,23,4.1,12,2.1,59,7.8,7.7,12,257.8,93.4,42,298,6.9,6.8,6.6,4,3,61.78,25,16,403,1591,13,75,3.9,99.4,22,-59.8,3,16,13,23,0,0,1,0,0,37,1,2,0,29,35,33,37,1,354,22.1,3,5099,1020,5,19,8,307,180,94,103,925,33,28.3,10.3,69.7,8,16,331,537,61.6,3612,16,3,11,70,2,7.2,6.9,11.7,225.8,85,42,272,104,77,7.3,6.2,5.9,-47.24,7,16,441,1487,16,3.4,92.9,101.38,3,16,16,16,0,0,0,0,0,32,3,4,29,29,19,27,1,292,18.3,Atlanta Falcons_2016,11,5,0,0.688,540,406,134,8.4,0.1,8.5,10.5,-2,1,6653,995,6.7,11,4,379,239,108,104,848,32,52.6,6.3,212.07,3,16,374,537,69.6,4725,38,7.1,7,1.3,76,9.2,10.1,13.3,295.3,116.8,37,235,6.4,8.2,9,1,2,243.07,5,16,421,1928,20,75,4.6,120.5,8,-11.02,27,16,20,38,0,0,2,3,0,63,2,6,0,56,57,34,37,0,540,33.8,27,5939,1059,5.6,22,10,358,232,95,113,974,31,39.2,11.4,-34.14,28,16,422,655,64.4,4267,31,4.7,12,88,1.8,6.9,7,10.7,266.7,92.5,34,228,81,64,4.9,6.2,6.3,-82.03,17,16,370,1672,15,4.5,104.5,26.99,27,16,15,31,0,0,0,2,0,48,6,10,35,38,23,27,0,406,25.4
Division,8:15 PM,Houston Texans_2016,New England Patriots_2016,16,34,18,Houston Texans_2016,9,7,0,0.563,279,328,-49,-3.1,0.4,-2.6,-5.3,2.7,28,5035,1071,4.7,24,8,305,173,102,87,868,30,31.4,11.4,-102.3,29,16,347,583,59.5,3176,15,2.6,16,2.7,53,5.9,5.1,9.9,198.5,73.3,32,242,5.2,5.2,4.5,4,4,-28.35,8,16,456,1859,8,45,4.1,116.2,20,-68.97,11,16,8,15,1,0,0,1,0,25,0,0,0,22,25,35,41,1,279,17.4,11,4821,950,5.1,17,6,272,157,87,114,949,28,31.7,9.1,88.96,2,16,319,522,61.1,3226,20,3.8,11,70,2.1,6.6,6.4,10.7,201.6,84.3,31,198,89,68,5.6,5.8,5.7,7.3,12,16,397,1595,13,4,99.7,71.11,11,16,13,20,1,1,1,0,0,36,1,1,35,35,25,29,0,328,20.5,New England Patriots_2016,14,2,0,0.875,441,250,191,11.9,-2.7,9.3,4.3,5,3,6180,1056,5.9,11,9,351,203,109,93,819,39,42.9,4.9,113.38,4,16,368,550,66.9,4308,32,5.8,2,0.4,79,8.1,9.1,12.1,269.3,109.5,24,148,4.2,7.5,8.5,2,2,231.01,7,16,482,1872,19,44,3.9,117,27,-116.5,1,16,19,32,0,0,0,0,0,51,1,2,0,46,49,27,32,3,441,27.6,1,5223,998,5.2,23,10,294,190,81,113,930,23,26.8,11.2,108.15,12,16,368,596,61.7,3806,21,3.5,13,72,2.2,6.8,6.5,11,237.9,84.4,34,227,75,54,5.4,6,5.8,29.68,4,16,368,1417,6,3.9,88.6,63.01,1,16,6,21,0,0,0,0,0,27,1,3,23,24,21,29,0,250,15.6
Division,4:40 PM,Green Bay Packers_2016,Dallas Cowboys_2016,34,31,-3,Green Bay Packers_2016,10,6,0,0.625,432,388,44,2.8,0.1,2.8,4.9,-2,4,5900,1029,5.7,17,9,349,222,91,100,827,36,43.8,9.1,115.16,7,16,403,620,65,4199,40,6.5,8,1.3,60,7.2,7.9,11,262.4,102.3,35,246,5.3,6.4,7.1,0,2,179.05,20,16,374,1701,11,61,4.5,106.3,21,-50.04,21,16,11,40,0,0,0,0,0,51,2,4,0,44,47,26,30,0,432,27,21,5823,987,5.9,25,8,329,227,80,109,964,22,41,13.9,-29.27,31,16,370,571,64.8,4308,32,5.6,17,88,3,8.1,7.8,12.4,269.3,95.9,40,295,88,82,6.5,7.1,6.8,-94.43,8,16,376,1515,11,4,94.7,49.72,21,16,11,32,0,1,1,0,0,45,0,5,37,40,27,29,0,388,24.3,Dallas Cowboys_2016,13,3,0,0.813,421,306,115,7.2,-0.2,7,4.1,2.9,5,6027,1010,6,15,9,358,191,142,105,879,25,43.9,8.7,86.3,23,16,325,483,67.3,3631,25,5.2,6,1.2,83,7.9,8.3,11.7,226.9,103,28,168,5.5,7.1,7.6,5,5,103.88,2,16,499,2396,24,60,4.8,149.8,22,-9.95,5,16,24,25,0,0,0,0,0,49,0,2,0,46,46,27,32,0,421,26.3,5,5503,1009,5.5,20,11,330,226,79,90,784,25,35.1,11.3,-27.42,26,16,425,633,67.1,4167,25,3.9,9,64,1.4,6.9,7.1,10.3,260.4,94.1,36,209,91,78,5.4,6.2,6.4,-84.2,1,16,340,1336,9,3.9,83.5,51.41,5,16,9,25,0,0,0,0,0,34,0,6,27,28,25,32,0,306,19.1
Division,8:20 PM,Pittsburgh Steelers_2016,Kansas City Chiefs_2016,18,16,-2,Pittsburgh Steelers_2016,11,5,0,0.688,399,327,72,4.5,0.2,4.7,2.8,2,11,5962,1026,5.8,18,3,336,210,97,112,1068,29,38.5,9.9,-22.48,6,16,381,596,63.9,4202,33,5.5,15,2.5,72,7.3,7.3,11.5,262.6,93.9,21,175,3.4,6.8,6.8,3,3,71.45,14,16,409,1760,13,60,4.3,110,15,-74.26,10,16,13,33,0,0,1,0,0,47,3,9,0,37,37,24,28,1,399,24.9,10,5482,997,5.5,23,10,313,184,95,109,920,34,34.5,11.9,13.12,16,16,381,590,64.6,3882,20,3.4,13,80,2.2,7,6.7,10.9,242.6,87.3,38,259,103,87,6.1,6.2,5.9,-48.15,13,16,369,1600,15,4.3,100,37.36,10,16,15,20,0,0,0,0,1,36,2,4,29,32,26,31,0,327,20.4,Kansas City Chiefs_2016,12,4,0,0.75,389,311,78,4.9,0.7,5.6,1.2,4.4,13,5488,990,5.5,17,9,305,197,86,109,848,22,37.1,9,-23.04,19,16,365,546,66.8,3740,19,3.5,8,1.5,80,7.2,7.2,10.7,233.8,93.2,32,174,5.5,6.5,6.5,3,3,34.94,15,16,412,1748,15,70,4.2,109.3,18,-49.94,7,16,15,19,2,1,1,4,0,42,2,2,1,36,39,31,35,1,389,24.3,7,5896,1063,5.5,33,15,342,209,102,109,797,31,31.9,16.5,59.03,18,16,350,598,58.5,3958,23,3.8,18,104,3,6.9,6.3,11.8,247.4,79.8,28,162,76,67,4.5,6.3,5.8,4.53,26,16,437,1938,10,4.4,121.1,38.86,7,16,10,23,0,0,0,1,0,34,1,4,30,30,25,30,0,311,19.4
ConfChamp,3:05 PM,Green Bay Packers_2016,Atlanta Falcons_2016,21,44,23,Green Bay Packers_2016,10,6,0,0.625,432,388,44,2.8,0.1,2.8,4.9,-2,4,5900,1029,5.7,17,9,349,222,91,100,827,36,43.8,9.1,115.16,7,16,403,620,65,4199,40,6.5,8,1.3,60,7.2,7.9,11,262.4,102.3,35,246,5.3,6.4,7.1,0,2,179.05,20,16,374,1701,11,61,4.5,106.3,21,-50.04,21,16,11,40,0,0,0,0,0,51,2,4,0,44,47,26,30,0,432,27,21,5823,987,5.9,25,8,329,227,80,109,964,22,41,13.9,-29.27,31,16,370,571,64.8,4308,32,5.6,17,88,3,8.1,7.8,12.4,269.3,95.9,40,295,88,82,6.5,7.1,6.8,-94.43,8,16,376,1515,11,4,94.7,49.72,21,16,11,32,0,1,1,0,0,45,0,5,37,40,27,29,0,388,24.3,Atlanta Falcons_2016,11,5,0,0.688,540,406,134,8.4,0.1,8.5,10.5,-2,1,6653,995,6.7,11,4,379,239,108,104,848,32,52.6,6.3,212.07,3,16,374,537,69.6,4725,38,7.1,7,1.3,76,9.2,10.1,13.3,295.3,116.8,37,235,6.4,8.2,9,1,2,243.07,5,16,421,1928,20,75,4.6,120.5,8,-11.02,27,16,20,38,0,0,2,3,0,63,2,6,0,56,57,34,37,0,540,33.8,27,5939,1059,5.6,22,10,358,232,95,113,974,31,39.2,11.4,-34.14,28,16,422,655,64.4,4267,31,4.7,12,88,1.8,6.9,7,10.7,266.7,92.5,34,228,81,64,4.9,6.2,6.3,-82.03,17,16,370,1672,15,4.5,104.5,26.99,27,16,15,31,0,0,0,2,0,48,6,10,35,38,23,27,0,406,25.4
ConfChamp,6:40 PM,Pittsburgh Steelers_2016,New England Patriots_2016,17,36,19,Pittsburgh Steelers_2016,11,5,0,0.688,399,327,72,4.5,0.2,4.7,2.8,2,11,5962,1026,5.8,18,3,336,210,97,112,1068,29,38.5,9.9,-22.48,6,16,381,596,63.9,4202,33,5.5,15,2.5,72,7.3,7.3,11.5,262.6,93.9,21,175,3.4,6.8,6.8,3,3,71.45,14,16,409,1760,13,60,4.3,110,15,-74.26,10,16,13,33,0,0,1,0,0,47,3,9,0,37,37,24,28,1,399,24.9,10,5482,997,5.5,23,10,313,184,95,109,920,34,34.5,11.9,13.12,16,16,381,590,64.6,3882,20,3.4,13,80,2.2,7,6.7,10.9,242.6,87.3,38,259,103,87,6.1,6.2,5.9,-48.15,13,16,369,1600,15,4.3,100,37.36,10,16,15,20,0,0,0,0,1,36,2,4,29,32,26,31,0,327,20.4,New England Patriots_2016,14,2,0,0.875,441,250,191,11.9,-2.7,9.3,4.3,5,3,6180,1056,5.9,11,9,351,203,109,93,819,39,42.9,4.9,113.38,4,16,368,550,66.9,4308,32,5.8,2,0.4,79,8.1,9.1,12.1,269.3,109.5,24,148,4.2,7.5,8.5,2,2,231.01,7,16,482,1872,19,44,3.9,117,27,-116.5,1,16,19,32,0,0,0,0,0,51,1,2,0,46,49,27,32,3,441,27.6,1,5223,998,5.2,23,10,294,190,81,113,930,23,26.8,11.2,108.15,12,16,368,596,61.7,3806,21,3.5,13,72,2.2,6.8,6.5,11,237.9,84.4,34,227,75,54,5.4,6,5.8,29.68,4,16,368,1417,6,3.9,88.6,63.01,1,16,6,21,0,0,0,0,0,27,1,3,23,24,21,29,0,250,15.6
