Week,Time,Away,Home,Tm_away,W_away,L_away,W-L%_away,PF_away,PA_away,PD_x_away,MoV_away,SoS_away,SRS_away,OSRS_away,DSRS_away,Rk_x_Off_away,Yds_tot_Off_away,Ply_Off_away,Y/P_Off_away,TO_Off_away,FL_Off_away,1stD_tot_Off_away,1stD_Pss_Off_away,1stD_Rsh_Off_away,Pen_Off_away,Yds_Pny_Off_away,1stPy_Off_away,Sc%_Off_away,TO%_Off_away,EXP_Off_away,Rk_Pss_Off_away,G_Pss_Off_away,Cmp_Off_away,Att_Pss_Off_away,Cmp%_Off_away,Yds_Pss_Off_away,TD_Pss_Off_away,TD%_Off_away,Int_Off_away,Int%_Off_away,Lng_Pss_away,Y/A_Pss_Off_away,AY/A_Off_away,Y/C_Off_away,Y/G_Pss_Off_away,Rate_Off_away,Sk_Off_away,Yds.1_Off_away,Sk%_Off_away,NY/A_Off_away,ANY/A_Off_away,4QC_away,GWD_away,EXP_Pss_Off_away,Rk_Rsh_Off_away,G_Rsh_Off_away,Att_Rsh_Off_away,Yds_Rsh_Off_away,TD_Rsh_Off_away,Lng_Rsh_away,Y/A_Rsh_Off_away,Y/G_Rsh_Off_away,Fmb_away,EXP_Rsh_Off_away,Rk_y_Off_away,G_Off_away,RshTD_Off_away,RecTD_Off_away,PR TD_Off_away,KR TD_Off_away,FblTD_Off_away,IntTD_Off_away,OthTD_Off_away,AllTD_Off_away,2PM_Off_away,2PA_Off_away,D2P_Off_away,XPM_Off_away,XPA_Off_away,FGM_Off_away,FGA_Off_away,Sfty_Off_away,Pts_Off_away,Pts/G_Off_away,Rk_x_Def_away,Yds_tot_Def_away,Ply_Def_away,Y/P_Def_away,TO_Def_away,FL_Def_away,1stD_tot_Def_away,1stD_Pss_Def_away,1stD_Rsh_Def_away,Pen_Def_away,Yds_Pny_Def_away,1stPy_Def_away,Sc%_Def_away,TO%_Def_away,EXP_Def_away,Rk_Pss_Def_away,G_Pss_Def_away,Cmp_Def_away,Att_Pss_Def_away,Cmp%_Def_away,Yds_Pss_Def_away,TD_Pss_Def_away,TD%_Def_away,Int_Def_away,PD_y_away,Int%_Def_away,Y/A_Pss_Def_away,AY/A_Def_away,Y/C_Def_away,Y/G_Pss_Def_away,Rate_Def_away,Sk_Def_away,Yds.1_Def_away,QBHits_away,TFL_away,Sk%_Def_away,NY/A_Def_away,ANY/A_Def_away,EXP_Pss_Def_away,Rk_Rsh_Def_away,G_Rsh_Def_away,Att_Rsh_Def_away,Yds_Rsh_Def_away,TD_Rsh_Def_away,Y/A_Rsh_Def_away,Y/G_Rsh_Def_away,EXP_Rsh_Def_away,Rk_y_Def_away,G_Def_away,RshTD_Def_away,RecTD_Def_away,PR TD_Def_away,KR TD_Def_away,FblTD_Def_away,IntTD_Def_away,OthTD_Def_away,AllTD_Def_away,2PM_Def_away,2PA_Def_away,D2P_Def_away,XPM_Def_away,XPA_Def_away,FGM_Def_away,FGA_Def_away,Sfty_Def_away,Pts_Def_away,Pts/G_Def_away,Tm_home,W_home,L_home,W-L%_home,PF_home,PA_home,PD_x_home,MoV_home,SoS_home,SRS_home,OSRS_home,DSRS_home,Rk_x_Off_home,Yds_tot_Off_home,Ply_Off_home,Y/P_Off_home,TO_Off_home,FL_Off_home,1stD_tot_Off_home,1stD_Pss_Off_home,1stD_Rsh_Off_home,Pen_Off_home,Yds_Pny_Off_home,1stPy_Off_home,Sc%_Off_home,TO%_Off_home,EXP_Off_home,Rk_Pss_Off_home,G_Pss_Off_home,Cmp_Off_home,Att_Pss_Off_home,Cmp%_Off_home,Yds_Pss_Off_home,TD_Pss_Off_home,TD%_Off_home,Int_Off_home,Int%_Off_home,Lng_Pss_home,Y/A_Pss_Off_home,AY/A_Off_home,Y/C_Off_home,Y/G_Pss_Off_home,Rate_Off_home,Sk_Off_home,Yds.1_Off_home,Sk%_Off_home,NY/A_Off_home,ANY/A_Off_home,4QC_home,GWD_home,EXP_Pss_Off_home,Rk_Rsh_Off_home,G_Rsh_Off_home,Att_Rsh_Off_home,Yds_Rsh_Off_home,TD_Rsh_Off_home,Lng_Rsh_home,Y/A_Rsh_Off_home,Y/G_Rsh_Off_home,Fmb_home,EXP_Rsh_Off_home,Rk_y_Off_home,G_Off_home,RshTD_Off_home,RecTD_Off_home,PR TD_Off_home,KR TD_Off_home,FblTD_Off_home,IntTD_Off_home,OthTD_Off_home,AllTD_Off_home,2PM_Off_home,2PA_Off_home,D2P_Off_home,XPM_Off_home,XPA_Off_home,FGM_Off_home,FGA_Off_home,Sfty_Off_home,Pts_Off_home,Pts/G_Off_home,Rk_x_Def_home,Yds_tot_Def_home,Ply_Def_home,Y/P_Def_home,TO_Def_home,FL_Def_home,1stD_tot_Def_home,1stD_Pss_Def_home,1stD_Rsh_Def_home,Pen_Def_home,Yds_Pny_Def_home,1stPy_Def_home,Sc%_Def_home,TO%_Def_home,EXP_Def_home,Rk_Pss_Def_home,G_Pss_Def_home,Cmp_Def_home,Att_Pss_Def_home,Cmp%_Def_home,Yds_Pss_Def_home,TD_Pss_Def_home,TD%_Def_home,Int_Def_home,PD_y_home,Int%_Def_home,Y/A_Pss_Def_home,AY/A_Def_home,Y/C_Def_home,Y/G_Pss_Def_home,Rate_Def_home,Sk_Def_home,Yds.1_Def_home,QBHits_home,TFL_home,Sk%_Def_home,NY/A_Def_home,ANY/A_Def_home,EXP_Pss_Def_home,Rk_Rsh_Def_home,G_Rsh_Def_home,Att_Rsh_Def_home,Yds_Rsh_Def_home,TD_Rsh_Def_home,Y/A_Rsh_Def_home,Y/G_Rsh_Def_home,EXP_Rsh_Def_home,Rk_y_Def_home,G_Def_home,RshTD_Def_home,RecTD_Def_home,PR TD_Def_home,KR TD_Def_home,FblTD_Def_home,IntTD_Def_home,OthTD_Def_home,AllTD_Def_home,2PM_Def_home,2PA_Def_home,D2P_Def_home,XPM_Def_home,XPA_Def_home,FGM_Def_home,FGA_Def_home,Sfty_Def_home,Pts_Def_home,Pts/G_Def_home
1,8:20PM,Detroit Lions_2023,Kansas City Chiefs_2023,Detroit Lions_2023,9,4,0.692,340,314,26,2.0,-0.8,1.2,4.7,-3.6,7.0,5074.0,873.0,5.8,20.0,10.0,278.0,167.0,93.0,76.0,682.0,18.0,38.9,13.2,83.04,7.0,13.0,311.0,465.0,66.9,3286.0,21.0,4.5,10.0,2.2,48.0,7.4,7.4,11.1,252.8,94.8,26.0,163.0,5.3,6.7,6.6,2.0,3.0,71.17,5.0,13.0,382.0,1788.0,20.0,75.0,4.7,137.5,16.0,16.0,26.0,13.0,20.0,21.0,0.0,0.0,0.0,1.0,0.0,42.0,3.0,5.0,0.0,35.0,37.0,15.0,17.0,1.0,340.0,26.2,26.0,4205.0,792.0,5.3,14.0,5.0,259.0,155.0,73.0,66.0,573.0,31.0,38.3,9.9,-43.03,19.0,13.0,275.0,438.0,62.8,2946.0,21.0,4.8,9.0,51.0,2.1,7.3,7.3,11.6,226.6,92.1,28.0,241.0,75.0,60.0,6.0,6.3,6.4,-68.17,9.0,13.0,326.0,1259.0,13.0,3.9,96.8,14.69,26.0,13.0,13.0,21.0,0.0,0.0,1.0,2.0,0.0,37.0,1.0,4.0,0.0,30.0,32.0,20.0,24.0,0.0,314.0,24.2,Kansas City Chiefs_2023,8,5,0.615,292,228,64,4.9,0.2,5.1,0.0,5.1,11.0,4697.0,833.0,5.6,22.0,9.0,285.0,174.0,89.0,83.0,690.0,22.0,40.3,14.9,74.85,6.0,13.0,329.0,493.0,66.7,3296.0,23.0,4.7,13.0,2.6,54.0,7.0,6.7,10.4,253.5,91.2,18.0,133.0,3.5,6.5,6.2,0.0,1.0,70.68,17.0,13.0,322.0,1401.0,8.0,48.0,4.4,107.8,14.0,14.89,3.0,13.0,8.0,23.0,0.0,0.0,1.0,0.0,0.0,32.0,0.0,1.0,0.0,31.0,31.0,23.0,23.0,0.0,292.0,22.5,3.0,3899.0,791.0,4.9,15.0,8.0,236.0,134.0,83.0,60.0,514.0,19.0,29.1,11.2,4.99,6.0,13.0,261.0,424.0,61.6,2405.0,17.0,4.0,7.0,54.0,1.7,6.3,6.3,10.2,185.0,86.0,42.0,250.0,91.0,60.0,9.0,5.2,5.2,23.11,20.0,13.0,325.0,1494.0,8.0,4.6,114.9,-16.46,3.0,13.0,8.0,17.0,0.0,0.0,0.0,1.0,0.0,26.0,2.0,2.0,0.0,24.0,24.0,14.0,17.0,1.0,228.0,17.5
1,1:00PM,Carolina Panthers_2023,Atlanta Falcons_2023,Carolina Panthers_2023,1,12,0.077,197,341,-144,-11.1,0.9,-10.1,-7.1,-3.0,30.0,3510.0,867.0,4.0,17.0,8.0,236.0,122.0,85.0,85.0,679.0,29.0,26.2,12.1,-108.32,31.0,13.0,279.0,476.0,58.6,2154.0,11.0,2.3,9.0,1.9,48.0,5.4,5.0,9.2,165.7,73.2,51.0,406.0,9.7,4.1,3.7,1.0,1.0,-90.96,21.0,13.0,340.0,1356.0,5.0,48.0,4.0,104.3,18.0,-9.74,31.0,13.0,5.0,11.0,1.0,0.0,0.0,2.0,0.0,19.0,2.0,2.0,0.0,16.0,17.0,21.0,25.0,0.0,197.0,15.2,31.0,3879.0,776.0,5.0,9.0,2.0,244.0,127.0,95.0,75.0,557.0,22.0,37.3,5.6,-48.92,3.0,13.0,243.0,377.0,64.5,2280.0,16.0,4.2,7.0,52.0,1.9,6.4,6.4,10.0,175.4,89.0,20.0,143.0,59.0,57.0,5.0,5.7,5.8,-25.44,22.0,13.0,379.0,1599.0,21.0,4.2,123.0,-17.54,31.0,13.0,21.0,16.0,0.0,0.0,2.0,3.0,0.0,42.0,1.0,2.0,0.0,39.0,40.0,16.0,17.0,0.0,341.0,26.2,Atlanta Falcons_2023,6,7,0.462,251,269,-18,-1.4,-2.5,-3.9,-3.2,-0.7,24.0,4377.0,858.0,5.1,19.0,9.0,262.0,143.0,99.0,67.0,593.0,20.0,32.7,12.7,-19.24,21.0,13.0,254.0,410.0,62.0,2659.0,12.0,2.9,10.0,2.4,60.0,7.1,6.6,11.4,204.5,82.7,36.0,237.0,8.1,6.0,5.5,2.0,4.0,2.96,6.0,13.0,412.0,1718.0,12.0,38.0,4.2,132.2,18.0,-11.93,12.0,13.0,12.0,12.0,0.0,0.0,0.0,1.0,0.0,25.0,2.0,4.0,0.0,20.0,21.0,25.0,28.0,1.0,251.0,19.3,12.0,4081.0,821.0,5.0,15.0,8.0,234.0,137.0,71.0,88.0,697.0,26.0,36.2,10.1,23.55,9.0,13.0,260.0,428.0,60.7,2639.0,19.0,4.4,7.0,55.0,1.6,6.6,6.7,10.8,203.0,88.0,27.0,168.0,72.0,56.0,5.9,5.8,5.9,-23.63,15.0,13.0,366.0,1442.0,5.0,3.9,110.9,40.5,12.0,13.0,5.0,19.0,0.0,0.0,0.0,1.0,0.0,25.0,1.0,2.0,0.0,23.0,23.0,30.0,31.0,2.0,269.0,20.7
1,1:00PM,Cincinnati Bengals_2023,Cleveland Browns_2023,Cincinnati Bengals_2023,7,6,0.538,280,287,-7,-0.5,2.9,2.3,0.9,1.4,19.0,4085.0,786.0,5.2,11.0,2.0,248.0,157.0,65.0,66.0,538.0,26.0,35.0,7.7,29.37,16.0,13.0,323.0,470.0,68.7,2984.0,20.0,4.3,9.0,1.9,76.0,6.9,6.9,10.0,229.5,94.1,33.0,241.0,6.6,5.9,5.9,1.0,1.0,42.86,31.0,13.0,283.0,1101.0,9.0,31.0,3.9,84.7,7.0,-5.17,19.0,13.0,9.0,20.0,1.0,0.0,0.0,1.0,0.0,31.0,0.0,0.0,0.0,31.0,31.0,21.0,26.0,0.0,280.0,21.5,19.0,4930.0,824.0,6.0,21.0,8.0,283.0,160.0,101.0,76.0,673.0,22.0,37.1,14.0,-71.78,27.0,13.0,287.0,439.0,65.4,3277.0,16.0,3.6,13.0,58.0,3.0,7.9,7.3,12.1,252.1,89.4,35.0,199.0,82.0,59.0,7.4,6.9,6.4,-50.36,24.0,13.0,350.0,1653.0,14.0,4.7,127.2,-25.79,19.0,13.0,14.0,16.0,0.0,0.0,0.0,1.0,0.0,31.0,3.0,3.0,0.0,26.0,28.0,23.0,26.0,0.0,287.0,22.1,Cleveland Browns_2023,8,5,0.615,289,272,17,1.3,2.1,3.4,1.6,1.8,12.0,4243.0,934.0,4.5,27.0,12.0,252.0,124.0,102.0,86.0,733.0,26.0,33.7,15.4,-77.62,23.0,13.0,266.0,480.0,55.4,2540.0,14.0,2.9,15.0,3.1,59.0,5.8,5.0,10.5,195.4,69.1,36.0,243.0,7.0,4.9,4.2,3.0,4.0,-60.57,7.0,13.0,418.0,1703.0,12.0,69.0,4.1,131.0,22.0,-9.73,15.0,13.0,12.0,14.0,0.0,0.0,1.0,1.0,0.0,28.0,4.0,6.0,0.0,20.0,22.0,31.0,34.0,0.0,289.0,22.2,15.0,3419.0,737.0,4.6,20.0,8.0,183.0,97.0,64.0,91.0,744.0,22.0,25.1,11.7,76.8,1.0,13.0,209.0,373.0,56.0,2076.0,16.0,4.3,12.0,60.0,3.2,6.3,5.7,11.2,159.7,75.8,38.0,259.0,86.0,79.0,9.2,5.1,4.5,41.32,11.0,13.0,326.0,1343.0,14.0,4.1,103.3,21.34,15.0,13.0,14.0,16.0,0.0,0.0,1.0,2.0,0.0,33.0,0.0,2.0,0.0,31.0,31.0,13.0,19.0,2.0,272.0,20.9
1,1:00PM,Jacksonville Jaguars_2023,Indianapolis Colts_2023,Jacksonville Jaguars_2023,8,5,0.615,312,290,22,1.7,1.3,3.0,2.8,0.2,9.0,4455.0,864.0,5.2,22.0,12.0,261.0,152.0,77.0,68.0,522.0,32.0,36.4,13.6,20.19,9.0,13.0,313.0,466.0,67.2,3158.0,17.0,3.6,10.0,2.1,57.0,7.2,7.0,10.7,242.9,91.2,33.0,192.0,6.6,6.3,6.1,1.0,2.0,71.62,24.0,13.0,365.0,1297.0,15.0,35.0,3.6,99.8,23.0,-43.77,20.0,13.0,15.0,17.0,0.0,0.0,0.0,2.0,0.0,34.0,3.0,4.0,0.0,30.0,30.0,24.0,28.0,0.0,312.0,24.0,20.0,4646.0,828.0,5.6,24.0,11.0,241.0,157.0,71.0,88.0,810.0,13.0,31.2,14.3,-9.22,31.0,13.0,328.0,499.0,65.7,3447.0,22.0,4.4,13.0,71.0,2.6,7.3,7.0,11.0,265.2,90.9,27.0,174.0,79.0,51.0,5.1,6.6,6.3,-12.86,4.0,13.0,302.0,1199.0,11.0,4.0,92.2,-4.66,20.0,13.0,11.0,22.0,0.0,1.0,1.0,0.0,0.0,35.0,1.0,2.0,0.0,33.0,33.0,15.0,20.0,0.0,290.0,22.3,Indianapolis Colts_2023,7,6,0.538,314,330,-16,-1.2,0.3,-1.0,3.4,-4.4,8.0,4382.0,846.0,5.2,20.0,11.0,248.0,143.0,81.0,81.0,580.0,24.0,34.6,11.1,8.54,17.0,13.0,289.0,462.0,62.6,2946.0,14.0,3.0,9.0,1.9,75.0,6.7,6.4,10.7,226.6,84.2,30.0,155.0,6.1,6.0,5.7,2.0,2.0,24.13,16.0,13.0,354.0,1436.0,16.0,56.0,4.1,110.5,18.0,-7.03,29.0,13.0,16.0,14.0,0.0,0.0,1.0,3.0,1.0,35.0,3.0,4.0,0.0,29.0,30.0,23.0,28.0,0.0,314.0,24.2,29.0,4649.0,889.0,5.2,21.0,8.0,268.0,140.0,103.0,70.0,584.0,25.0,38.5,13.0,-19.33,17.0,13.0,279.0,436.0,64.0,2939.0,15.0,3.4,13.0,54.0,3.0,7.3,6.7,11.4,226.1,85.0,42.0,254.0,86.0,74.0,8.8,6.1,5.6,-8.76,27.0,13.0,411.0,1710.0,19.0,4.2,131.5,-17.26,29.0,13.0,19.0,15.0,0.0,0.0,1.0,0.0,0.0,35.0,0.0,1.0,0.0,32.0,33.0,28.0,33.0,1.0,330.0,25.4
1,1:00PM,Arizona Cardinals_2023,Washington Commanders_2023,Arizona Cardinals_2023,3,10,0.231,230,331,-101,-7.8,1.8,-6.0,-3.2,-2.7,26.0,3852.0,795.0,4.8,15.0,6.0,236.0,125.0,84.0,85.0,771.0,27.0,31.2,9.9,-43.95,30.0,13.0,258.0,417.0,61.9,2241.0,11.0,2.6,9.0,2.2,69.0,6.0,5.5,9.7,172.4,78.4,35.0,254.0,7.7,5.0,4.5,1.0,1.0,-49.24,9.0,13.0,343.0,1611.0,13.0,45.0,4.7,123.9,14.0,20.55,30.0,13.0,13.0,11.0,0.0,0.0,1.0,0.0,0.0,25.0,3.0,10.0,0.0,14.0,15.0,20.0,23.0,0.0,230.0,17.7,30.0,4619.0,839.0,5.5,15.0,6.0,288.0,159.0,105.0,82.0,676.0,24.0,42.0,9.4,-100.65,13.0,13.0,279.0,399.0,69.9,2808.0,22.0,5.5,9.0,47.0,2.3,7.6,7.7,10.9,216.0,101.1,32.0,233.0,55.0,65.0,7.4,6.5,6.6,-96.92,30.0,13.0,408.0,1811.0,16.0,4.4,139.3,-11.39,30.0,13.0,16.0,22.0,0.0,0.0,0.0,1.0,0.0,39.0,0.0,1.0,0.0,37.0,38.0,20.0,25.0,0.0,331.0,25.5,Washington Commanders_2023,4,9,0.308,261,395,-134,-10.3,-0.9,-11.2,-2.7,-8.5,23.0,4370.0,852.0,5.1,23.0,9.0,265.0,159.0,81.0,67.0,526.0,25.0,30.9,14.5,-7.74,11.0,13.0,335.0,509.0,65.8,3071.0,18.0,3.5,14.0,2.8,51.0,6.8,6.3,10.3,236.2,85.6,58.0,395.0,10.2,5.4,4.9,2.0,2.0,-12.14,23.0,13.0,285.0,1299.0,11.0,29.0,4.6,99.9,17.0,10.99,32.0,13.0,11.0,18.0,0.0,0.0,1.0,0.0,0.0,30.0,3.0,4.0,0.0,24.0,26.0,17.0,22.0,0.0,261.0,20.1,32.0,4938.0,822.0,6.0,13.0,7.0,256.0,159.0,80.0,75.0,602.0,17.0,46.9,8.4,-113.55,32.0,13.0,288.0,448.0,64.3,3458.0,30.0,6.7,6.0,64.0,1.3,8.1,8.8,12.5,266.0,106.0,35.0,155.0,73.0,69.0,7.2,7.2,7.8,-122.03,18.0,13.0,339.0,1480.0,10.0,4.4,113.8,1.55,32.0,13.0,10.0,30.0,0.0,0.0,1.0,4.0,0.0,45.0,2.0,4.0,0.0,40.0,41.0,27.0,28.0,0.0,395.0,30.4
1,1:00PM,Houston Texans_2023,Baltimore Ravens_2023,Houston Texans_2023,7,6,0.538,287,279,8,0.6,-1.0,-0.4,0.3,-0.6,14.0,4612.0,826.0,5.6,11.0,6.0,252.0,168.0,64.0,84.0,719.0,20.0,37.4,7.5,47.98,4.0,13.0,279.0,449.0,62.1,3356.0,21.0,4.7,5.0,1.1,75.0,8.2,8.6,13.1,258.2,98.8,37.0,305.0,7.6,6.9,7.3,1.0,2.0,77.49,25.0,13.0,340.0,1256.0,9.0,22.0,3.7,96.6,14.0,-19.29,16.0,13.0,9.0,21.0,0.0,1.0,0.0,0.0,0.0,31.0,1.0,6.0,0.0,24.0,25.0,25.0,29.0,0.0,287.0,22.1,16.0,4453.0,826.0,5.4,19.0,8.0,260.0,145.0,86.0,80.0,671.0,29.0,37.2,11.7,-51.08,26.0,13.0,306.0,445.0,68.8,3210.0,14.0,3.1,11.0,49.0,2.5,7.7,7.2,11.2,246.9,91.7,31.0,226.0,79.0,72.0,6.5,6.7,6.3,-71.45,8.0,13.0,350.0,1243.0,15.0,3.6,95.6,19.85,16.0,13.0,15.0,14.0,0.0,0.0,0.0,0.0,0.0,29.0,3.0,4.0,0.0,24.0,25.0,25.0,30.0,0.0,279.0,21.5,Baltimore Ravens_2023,10,3,0.769,361,218,143,11.0,0.1,11.1,5.9,5.3,4.0,4842.0,832.0,5.8,15.0,9.0,275.0,133.0,115.0,80.0,763.0,27.0,42.0,10.0,91.35,19.0,13.0,257.0,385.0,66.8,2800.0,17.0,4.4,6.0,1.6,80.0,7.7,7.9,11.6,215.4,98.1,31.0,172.0,7.5,6.7,6.9,1.0,0.0,53.4,1.0,13.0,416.0,2042.0,22.0,60.0,4.9,157.1,20.0,43.12,2.0,13.0,22.0,17.0,1.0,0.0,0.0,1.0,0.0,41.0,2.0,2.0,0.0,37.0,38.0,24.0,29.0,1.0,361.0,27.8,2.0,3697.0,852.0,4.3,19.0,8.0,233.0,131.0,71.0,81.0,630.0,31.0,30.0,10.7,82.78,4.0,13.0,293.0,487.0,60.2,2342.0,13.0,2.7,11.0,72.0,2.3,5.6,5.1,9.3,180.2,75.0,49.0,386.0,97.0,70.0,9.1,4.4,3.9,60.0,12.0,13.0,316.0,1355.0,4.0,4.3,104.2,6.44,2.0,13.0,4.0,13.0,1.0,0.0,0.0,1.0,0.0,19.0,2.0,6.0,0.0,12.0,13.0,28.0,29.0,2.0,218.0,16.8
1,1:00PM,Tampa Bay Buccaneers_2023,Minnesota Vikings_2023,Tampa Bay Buccaneers_2023,6,7,0.462,262,270,-8,-0.6,0.2,-0.5,-2.0,1.5,22.0,3957.0,800.0,4.9,13.0,5.0,229.0,137.0,63.0,82.0,602.0,29.0,34.0,9.2,17.1,20.0,13.0,274.0,440.0,62.3,2787.0,20.0,4.5,8.0,1.8,75.0,6.7,6.8,10.7,214.4,89.3,28.0,147.0,6.0,6.0,6.0,1.0,2.0,51.29,29.0,13.0,332.0,1170.0,7.0,38.0,3.5,90.0,17.0,-25.41,13.0,13.0,7.0,20.0,0.0,0.0,0.0,1.0,0.0,28.0,2.0,3.0,0.0,25.0,25.0,21.0,23.0,1.0,262.0,20.2,13.0,4717.0,842.0,5.6,19.0,8.0,265.0,168.0,79.0,79.0,660.0,18.0,36.4,13.3,-40.12,30.0,13.0,311.0,476.0,65.3,3433.0,17.0,3.6,11.0,54.0,2.3,7.7,7.4,11.8,264.1,91.0,38.0,244.0,69.0,69.0,7.4,6.7,6.4,-72.5,10.0,13.0,328.0,1284.0,11.0,3.9,98.8,23.54,13.0,13.0,11.0,17.0,0.0,0.0,0.0,0.0,0.0,28.0,3.0,6.0,0.0,22.0,22.0,24.0,29.0,1.0,270.0,20.8,Minnesota Vikings_2023,7,6,0.538,266,242,24,1.8,-0.4,1.5,-1.1,2.5,21.0,4439.0,831.0,5.3,24.0,14.0,260.0,164.0,63.0,63.0,480.0,33.0,34.3,16.8,32.29,8.0,13.0,328.0,485.0,67.6,3202.0,23.0,4.7,10.0,2.1,62.0,7.0,7.1,10.4,246.3,95.0,32.0,208.0,6.2,6.2,6.2,1.0,2.0,49.04,27.0,13.0,314.0,1237.0,5.0,31.0,3.9,95.2,23.0,-17.05,5.0,13.0,5.0,23.0,0.0,0.0,2.0,0.0,0.0,30.0,1.0,1.0,0.0,27.0,29.0,19.0,25.0,0.0,266.0,20.5,5.0,4046.0,820.0,4.9,19.0,9.0,231.0,145.0,76.0,91.0,786.0,10.0,33.8,13.4,27.46,14.0,13.0,319.0,458.0,69.7,2838.0,15.0,3.3,10.0,54.0,2.2,6.8,6.4,9.7,218.3,90.1,36.0,256.0,75.0,56.0,7.3,5.7,5.4,-10.0,5.0,13.0,326.0,1208.0,7.0,3.7,92.9,23.86,5.0,13.0,7.0,15.0,0.0,0.0,0.0,1.0,0.0,23.0,2.0,3.0,0.0,20.0,20.0,26.0,30.0,1.0,242.0,18.6
1,1:00PM,Tennessee Titans_2023,New Orleans Saints_2023,Tennessee Titans_2023,5,8,0.385,241,282,-41,-3.2,0.7,-2.5,-3.4,1.0,25.0,3908.0,767.0,5.1,17.0,8.0,231.0,123.0,76.0,87.0,691.0,32.0,34.5,9.9,14.72,24.0,13.0,233.0,388.0,60.1,2518.0,11.0,2.8,9.0,2.3,70.0,7.2,6.7,12.0,193.7,81.9,43.0,279.0,10.0,5.8,5.4,2.0,2.0,30.92,18.0,13.0,336.0,1390.0,12.0,63.0,4.1,106.9,15.0,-10.28,17.0,13.0,12.0,11.0,0.0,0.0,0.0,0.0,0.0,23.0,1.0,1.0,1.0,21.0,22.0,26.0,27.0,0.0,241.0,18.5,17.0,4410.0,838.0,5.3,11.0,8.0,252.0,139.0,83.0,77.0,616.0,30.0,42.0,6.5,-62.3,22.0,13.0,286.0,424.0,67.5,2978.0,14.0,3.3,3.0,41.0,0.7,7.6,8.0,11.3,229.1,98.1,37.0,254.0,70.0,67.0,8.0,6.5,6.8,-80.86,14.0,13.0,377.0,1432.0,10.0,3.8,110.2,14.66,17.0,13.0,10.0,14.0,0.0,0.0,0.0,1.0,1.0,26.0,1.0,2.0,0.0,22.0,23.0,34.0,35.0,0.0,282.0,21.7,New Orleans Saints_2023,6,7,0.462,285,261,24,1.8,-2.5,-0.7,-0.5,-0.2,15.0,4387.0,869.0,5.0,17.0,7.0,252.0,146.0,85.0,79.0,722.0,21.0,33.8,9.9,15.36,14.0,13.0,309.0,475.0,65.1,3029.0,16.0,3.4,10.0,2.1,58.0,6.8,6.5,10.4,233.0,87.0,28.0,187.0,5.6,6.0,5.8,0.0,2.0,31.63,20.0,13.0,366.0,1358.0,11.0,29.0,3.7,104.5,11.0,-11.65,10.0,13.0,11.0,16.0,1.0,0.0,1.0,1.0,0.0,30.0,3.0,3.0,0.0,27.0,27.0,24.0,31.0,0.0,285.0,21.9,10.0,4173.0,816.0,5.1,22.0,8.0,238.0,121.0,89.0,81.0,605.0,28.0,32.2,13.8,22.29,7.0,13.0,240.0,419.0,57.3,2463.0,16.0,3.8,14.0,82.0,3.3,6.3,5.5,10.9,189.5,74.7,23.0,160.0,58.0,49.0,5.2,5.6,4.9,14.02,26.0,13.0,374.0,1710.0,9.0,4.6,131.5,-8.9,10.0,13.0,9.0,16.0,0.0,0.0,0.0,2.0,0.0,27.0,2.0,4.0,0.0,23.0,23.0,24.0,28.0,0.0,261.0,20.1
